#Digilent WaveForms Network Analyzer - Network
#Device Name: Discovery2NI
#Serial Number: SN:210321AD1509
#Date Time: 2021-12-22 04:20:11.198

Frequency (Hz),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
1.202264434617413,-24.75367094714712,89.13412989052031
1.207813835106781,-24.70603978721988,89.06546988787149
1.213388850464979,-24.69404028485496,89.13425952401302
1.218989598924867,-24.63184530274733,89.01379866951694
1.22461619926505,-24.59228230643465,89.00813118592188
1.230268770812382,-24.59341514485333,89.02807669532518
1.235947433444511,-24.52330967922335,89.05144200360446
1.241652307592412,-24.49824183068115,89.0579080104777
1.247383514242945,-24.41795575398512,89.1152377368842
1.253141174941417,-24.42035773663268,89.02110523987326
1.258925411794169,-24.33958948276572,88.87831052872161
1.264736347471152,-24.31761419026006,89.04071915614429
1.270574105208542,-24.27449470299143,89.11776209062509
1.276438808811345,-24.23096333151731,89.02188861192496
1.282330582656023,-24.19823624906257,88.99874402471647
1.288249551693135,-24.16244400263441,88.92035397215238
1.294195841449988,-24.11560560073215,89.04719763204616
1.300169578033291,-24.08477403828789,88.87949193250225
1.306170888131842,-24.05086610572558,89.04826301869086
1.312199899019204,-24.00186187976388,88.93243439679867
1.318256738556409,-23.94255670546987,89.04148623951374
1.324341535194666,-23.9259802885914,89.00484723660375
1.330454417978093,-23.88053359644698,88.93063396949154
1.336595516546443,-23.81853053975581,88.92080657317292
1.342764961137864,-23.84169510856301,89.01038145236545
1.348962882591655,-23.80767385183337,88.99186647844142
1.355189412351038,-23.76367126403081,89.01980527580838
1.361444682465951,-23.71494917895255,89.12465846943986
1.367728825595851,-23.7014124399956,89.1182452456859
1.374041975012516,-23.66004065360444,89.05116724245126
1.380384264602885,-23.59907246895372,89.05671538241373
1.38675582887189,-23.57185061983632,89.06445970791263
1.393156802945305,-23.50927749179291,89.10300420802808
1.399587322572619,-23.49054475995139,89.14544301633349
1.406047524129916,-23.43477472973181,88.97665170809628
1.412537544622755,-23.40963392300548,89.06302773443883
1.419057521689093,-23.37932115652467,89.1158440947716
1.425607593602189,-23.33550811767854,88.8831037982402
1.432187899273545,-23.29544344869708,88.91374640059837
1.438798578255847,-23.23803061274422,88.90487030496911
1.445439770745929,-23.2127278573061,88.88536863657168
1.452111617587743,-23.15705593119892,88.95326449545684
1.458814260275349,-23.12941599307028,89.01102144941714
1.465547840955913,-23.09722271863355,88.9087054391911
1.472312502432721,-23.06599235216333,89.05241979346624
1.479108388168209,-23.01536141955313,89.01456444915004
1.485935642287009,-22.97760398899971,89.06030408196541
1.492794409578997,-22.95181451018759,88.96604423446112
1.499684835502374,-22.90124999878988,89.03732701942941
1.506607066186743,-22.85485768473664,88.95052455596793
1.51356124843621,-22.81873637048112,88.88358825239348
1.520547529732497,-22.7822349854648,88.91806232192314
1.527566058238075,-22.73608728069374,88.81074494373678
1.534616982799296,-22.70017386599241,88.84065329330926
1.54170045294956,-22.67003039668018,88.84535527559629
1.548816618912483,-22.64661994700628,88.95100209127881
1.555965631605077,-22.58780253704286,88.88709594229728
1.563147642640955,-22.54952927175731,88.74584322371911
1.570362804333555,-22.49733590479287,88.80860731983498
1.57761126969935,-22.47666008511304,88.79683077221028
1.584893192461114,-22.42693663725641,88.80814270668691
1.592208727051172,-22.3920789094682,88.75623049170946
1.599558028614671,-22.33998855352086,88.83907819165029
1.606941253012879,-22.30872084324893,88.79237170009759
1.614358556826489,-22.24726656662244,88.7903795569988
1.621810097358932,-22.21950079548727,88.67351556263876
1.629296032639723,-22.18970209535128,88.82282352149205
1.63681652142781,-22.15518305256836,88.67126425541582
1.644371723214932,-22.10368664893319,88.75848426210139
1.651961798229016,-22.04695630048662,88.73733906435866
1.659586907437563,-22.03160517419301,88.70575496285453
1.667247212551064,-21.98030467589524,88.77179380318118
1.674942876026438,-21.95076468729687,88.65591816866194
1.682674061070469,-21.89758177906498,88.58521847457718
1.690440931643265,-21.85689023851381,88.71674085866252
1.698243652461746,-21.82899168619193,88.691047680593
1.706082389003126,-21.79635032454438,88.68762891277693
1.713957307508427,-21.75545369372377,88.64123397962932
1.721868574986008,-21.69962285385155,88.63048730900945
1.729816359215103,-21.65368371696854,88.63924723894984
1.737800828749376,-21.64023241084504,88.61543273260962
1.745822152920506,-21.59766961990692,88.57424358731163
1.753880501841764,-21.55970216779347,88.63977108142853
1.761976046411631,-21.5126703096274,88.6284050091914
1.770108958317422,-21.46639985229374,88.58547778766865
1.778279410038925,-21.42014398003154,88.55239945925121
1.786487574852052,-21.39623053309289,88.51001126627847
1.794733626832528,-21.35284844343715,88.51266849430363
1.803017740859572,-21.31814561541598,88.51278383686046
1.811340092619604,-21.27339433028269,88.4879875447452
1.819700858609984,-21.2220717749474,88.53092314731296
1.828100216142745,-21.2021577412244,88.58550703815094
1.836538343348347,-21.16132310703253,88.4158257490804
1.845015419179476,-21.10289776147106,88.38395032139687
1.853531623414814,-21.07171730985823,88.46376747067764
1.86208713666287,-21.03870710571158,88.4880216404389
1.870682140365802,-20.99152942207999,88.52262426050598
1.87931681680327,-20.93947036101877,88.36137509005358
1.887991349096295,-20.90533280115248,88.51568724996838
1.896705921211148,-20.87768072933059,88.50876096085381
1.90546071796325,-20.8197555096711,88.4043291400238
1.914255925021088,-20.78293617719902,88.4471987396898
1.923091728910159,-20.75115929321631,88.40252987497617
1.931968317016926,-20.70574416890062,88.43292936247019
1.940885877592779,-20.65452826141774,88.31854998759513
1.949844599758048,-20.63654423128258,88.40079929945944
1.958844673505991,-20.59507623789308,88.31158625028877
1.967886289706847,-20.5597462141558,88.27754927157088
1.976969640111862,-20.50312503870841,88.36491352319719
1.986094917357372,-20.476619289286,88.36892161486816
1.995262314968881,-20.43808261487464,88.27925928579251
2.004472027365163,-20.38505299118484,88.24860498627372
2.01372424986239,-20.35609686236267,88.33523586524207
2.023019178678274,-20.31487318806249,88.20867122417071
2.032357010936223,-20.28376654906151,88.31223932589066
2.04173794466953,-20.23106356496262,88.20373484146228
2.051162178825567,-20.19501286882079,88.13093728901393
2.060629913270003,-20.14587905194603,88.17911492035721
2.070141348791044,-20.11504581388535,88.2707525154419
2.079696687103698,-20.07925195376923,88.19694757714021
2.089296130854041,-20.04941289928087,88.14234594882457
2.098939883623524,-19.98915432154647,88.20093331344162
2.108628149933291,-19.95678704241783,88.13796986421551
2.118361135248504,-19.91668877661972,88.14411842298034
2.128139045982714,-19.87731631286415,88.11758261549858
2.137962089502235,-19.84234602792393,88.15695215095957
2.147830474130536,-19.78631193440393,88.17921585319735
2.157744409152667,-19.77220969069344,88.04071651673048
2.167704104819696,-19.71079151833839,88.00318945905872
2.177709772353162,-19.66985842478199,88.07255151249595
2.187761623949554,-19.64296523659758,88.02049896650217
2.197859872784827,-19.57712011105461,88.05653317673035
2.208004733018901,-19.54170004284332,88.02484266993939
2.218196419800219,-19.51755458985953,88.09882109255109
2.228435149270305,-19.47054794382377,88.02414928631923
2.238721138568343,-19.44662937529989,87.97746276410901
2.249054605835783,-19.40553790170022,88.04732710787547
2.259435770220981,-19.35688918376777,87.98106508564278
2.269864851883824,-19.32029193632268,87.93077904534891
2.280342072000419,-19.28991182507426,87.89980723066054
2.290867652767774,-19.24072879203553,87.90306065992701
2.301441817408512,-19.20053479034362,88.01167013739797
2.312064790175596,-19.16856790216363,87.96189621175063
2.32273679635711,-19.1061187612496,87.9140016985066
2.333458062281005,-19.07348729443322,87.96577219288461
2.344228815319922,-19.04729688324841,87.89330282022016
2.355049283896011,-18.99797917033622,87.90815235250756
2.365919697485761,-18.96731071694491,87.86681788123809
2.376840286624878,-18.92455055429878,87.94096649429223
2.387811282913181,-18.87884907467162,87.76881909603139
2.398832919019493,-18.83107357429884,87.83556488143039
2.409905428686596,-18.80842027692754,87.81404503976775
2.42102904673618,-18.76134670343948,87.83155215332906
2.432204009073819,-18.70835313013448,87.83053322910857
2.443430552693974,-18.67889582454104,87.76138548769302
2.454708915685034,-18.62329449424557,87.81081826162369
2.466039337234341,-18.60013920868168,87.71096296366386
2.477422057633286,-18.55525655347515,87.84049557911919
2.488857318282393,-18.51267372211406,87.75379594363505
2.500345361696435,-18.46878189162343,87.80267987893372
2.511886431509582,-18.43031199523374,87.76586181110277
2.523480772480578,-18.39016802710645,87.53315690135966
2.53512863049791,-18.34341583339361,87.65298812620769
2.546830252585042,-18.31447371064605,87.72401492588136
2.558585886905648,-18.26927382020714,87.629246883626
2.570395782768867,-18.23938573383449,87.60415382509477
2.582260190634598,-18.18829270033891,87.66901706772937
2.594179362118818,-18.15434313254092,87.56301090797291
2.606153549998897,-18.11769122449018,87.55128146829011
2.618183008218987,-18.08107487171819,87.62093020630348
2.630267991895384,-18.04568599252033,87.62449865129241
2.64240875732195,-18.00243751518855,87.51693279667955
2.654605561975542,-17.96300415260965,87.56413448542094
2.666858664521483,-17.92433671208899,87.50510163721964
2.679168324819034,-17.87017843783321,87.46316778512887
2.691534803926916,-17.83141322448181,87.50433341053576
2.703958364108846,-17.79283477551079,87.46145437313903
2.716439268839086,-17.74868345515371,87.49177478074783
2.728977782808043,-17.70293671723778,87.46088687037273
2.741574171927887,-17.68190039174316,87.40246918977142
2.754228703338169,-17.62164137982295,87.49176368817841
2.766941645411513,-17.60462560246883,87.42135179666607
2.779713267759291,-17.55650772427047,87.40770719821491
2.792543841237342,-17.50821681606294,87.4885438769516
2.805433637951716,-17.47943137041881,87.3646695802301
2.818382931264458,-17.43298682329975,87.43143790319903
2.831391995799382,-17.40178473810618,87.42236868035417
2.844461107447917,-17.36927499607831,87.33512509678343
2.85759054337495,-17.30485359135136,87.3567494026306
2.870780582024695,-17.27041161089878,87.30164004624987
2.884031503126609,-17.2344545107951,87.32471667503694
2.897343587701327,-17.19090972581489,87.26774228854876
2.910717118066608,-17.15400428756891,87.27085455311382
2.924152377843336,-17.11210680305537,87.25458576563975
2.937649651961534,-17.07821661523029,87.2750541259346
2.95120922666639,-17.02682695968254,87.28328981080114
2.964831389524345,-16.98947828499985,87.25129776974691
2.978516429429194,-16.95812593232554,87.29191952311155
2.992264636608192,-16.91650637114816,87.1734627977915
3.006076302628232,-16.86068170668477,87.23866337067795
3.019951720402019,-16.82422278168406,87.18943618475811
3.033891184194275,-16.78386951057071,87.1515267890511
3.047894989627986,-16.7435200376838,87.12867349531103
3.061963433690682,-16.70290536196263,87.14372157318937
3.076096814740711,-16.67626194600701,87.08246934842082
3.090295432513592,-16.62843611571049,87.09080588420895
3.104559588128359,-16.59491440359421,87.13146137544268
3.118889584093939,-16.55443976692815,87.02040213627868
3.133285724315589,-16.51445370690331,87.00689538354632
3.14774831410132,-16.46954516301493,87.0438271406603
3.162277660168383,-16.42875380524034,87.0395558375676
3.176874070649772,-16.39281696201273,86.97500918141645
3.191537855100765,-16.33922515029284,86.96566794469476
3.206269324505468,-16.31336526726738,86.95905819292079
3.221068791283438,-16.2646218427906,86.90312192813315
3.235936569296288,-16.22662755281474,86.93708699909632
3.250872973854347,-16.19206239669966,86.89577634068331
3.26587832172336,-16.14819323457614,86.90824152792042
3.28095293113119,-16.11753387471164,86.89951903544915
3.296097121774579,-16.0668479840495,86.85152711166631
3.311311214825914,-16.01143899344353,86.88034430570212
3.326595532940047,-15.98537076520655,86.81152198157903
3.341950400261146,-15.93792014992326,86.84142917450185
3.357376142429549,-15.89980282557807,86.77155227625457
3.372873086588689,-15.86073839074924,86.76910812062499
3.388441561392027,-15.82722020707721,86.70965148972826
3.404081897010013,-15.7913054317928,86.7439861620378
3.41979442513709,-15.74000107127804,86.69130321745862
3.43557947899875,-15.70151836389538,86.68235220762637
3.451437393358564,-15.65392328211491,86.67466432040038
3.467368504525317,-15.61774107840243,86.68910080769787
3.48337315036012,-15.57542449313496,86.60940548610085
3.499451670283577,-15.5422929039495,86.65522682853167
3.515604405282983,-15.49242421675324,86.6128894765767
3.531831697919574,-15.4664387273956,86.53883856014943
3.548133892335757,-15.41511658153682,86.56390882700373
3.564511334262443,-15.37119968269028,86.54369811065814
3.580964371026362,-15.32444958206581,86.59884936700374
3.597493351557427,-15.28751506880506,86.54206810956184
3.614098626396135,-15.25228520956889,86.46478223024704
3.630780547701018,-15.21250688624314,86.48366179243743
3.64753946925608,-15.17649095970354,86.478637052246
3.664375746478333,-15.14486937710359,86.47871434057072
3.681289736425317,-15.0963164426845,86.46738453748505
3.698281797802666,-15.05583863916494,86.43973241744614
3.715352290971728,-15.0124146284517,86.39735049949559
3.73250157795721,-14.98016103267098,86.40664494191651
3.749730022454838,-14.93327455226527,86.39098237819684
3.767037989839089,-14.89498042907077,86.34440433254194
3.784425847170935,-14.85842113836864,86.35987831318968
3.801893963205617,-14.81403187686914,86.37117564002666
3.819442708400468,-14.77975376532336,86.24754657871682
3.837072454922792,-14.73986471504899,86.31720800209794
3.854783576657721,-14.69735719005621,86.23353459767806
3.872576449216173,-14.65706104077894,86.24879968734409
3.890451449942809,-14.60983343366992,86.18005526736582
3.908408957924025,-14.57545203699252,86.237774141437
3.926449353996001,-14.53217409032437,86.16980072118611
3.944573020752789,-14.48819874614442,86.18240254918074
3.962780342554397,-14.45356686293724,86.15771456595
3.981071705534974,-14.40567302738591,86.17279985699659
3.999447497610977,-14.36824649603004,86.13619297435693
4.017908108489404,-14.32263922603628,86.08553848604573
4.036453929676053,-14.29466317972333,86.05381725806954
4.055085354483843,-14.2496101751445,86.0262420784253
4.07380277804113,-14.21163733426844,86.04866828167413
4.09260659730011,-14.16718073274298,86.05073271544705
4.111497211045225,-14.12741306544955,85.98237776818007
4.13047501990162,-14.09116442126614,85.95184146121292
4.149540426343632,-14.05071126907304,85.89755047146119
4.16869383470336,-14.00188317525662,85.91786436393727
4.187935651179187,-13.96762465712695,85.87716148272733
4.207266283844442,-13.92459671905601,85.8619477809205
4.226686142656034,-13.88609815367525,85.87402313952084
4.246195639463135,-13.84582019940445,85.81393693356259
4.265795188015931,-13.79723747415296,85.81326657759051
4.285485203974401,-13.76779618512749,85.8196858257478
4.30526610491711,-13.72948761156337,85.78256041972344
4.325138310350089,-13.68511674262862,85.8078574440666
4.345102241715718,-13.64114183796811,85.68699240168371
4.365158322401665,-13.61153609421832,85.73576018242764
4.385306977749861,-13.56069665434142,85.70465600725596
4.405548635065538,-13.52973288487438,85.6606363033226
4.42588372362627,-13.48814694937854,85.67384041145576
4.446312674691089,-13.4387735928525,85.63620605774355
4.466835921509634,-13.40626053657244,85.6314534925267
4.487453899331328,-13.3671290563247,85.62275824191983
4.508167045414605,-13.32898670148608,85.58837429874612
4.528975799036213,-13.27996615446871,85.59464944126074
4.549880601500489,-13.2542482607521,85.56353569803323
4.570881896148753,-13.20349910798609,85.57507686978451
4.591980128368689,-13.16302652942184,85.51651916077724
4.6131757456038,-13.11692283328121,85.49693630324504
4.634469197362884,-13.0805718635313,85.43521243330434
4.655860935229596,-13.0443020190035,85.43839976089771
4.677351412871986,-13.00708386017521,85.39046679727403
4.698941086052156,-12.96445008066153,85.42719360427009
4.72063041263591,-12.92781856542959,85.3842231668814
4.742419852602453,-12.87780348343986,85.33885169950594
4.764309868054161,-12.84229380423526,85.27487463586255
4.786300923226389,-12.79791070211454,85.32534361096081
4.80839348449729,-12.76174226508298,85.26155003477464
4.830588020397728,-12.72008858320765,85.28335982627391
4.852885001621215,-12.68032772747095,85.22551931256923
4.87528490103387,-12.63609023910444,85.21514406020934
4.897788193684466,-12.59179298073058,85.19235203154224
4.920395356814517,-12.56756446383061,85.19551730978864
4.943106869868359,-12.52436969536018,85.13630191854311
4.965923214503363,-12.48663426817217,85.10470452054994
4.988844874600127,-12.44059499945393,85.08898899410968
5.01187233627273,-12.39495007495922,85.05772594737346
5.035006087879053,-12.35940256003495,85.03015960987055
5.058246620031148,-12.32782610219779,85.00551094019517
5.08159442560561,-12.2654432381868,84.96668934245838
5.105049999754065,-12.23907023474796,84.97460423599517
5.128613839913653,-12.19489262161069,84.93418812597416
5.152286445817572,-12.15782409237308,84.90054713092732
5.176068319505681,-12.11697762659665,84.94481922741743
5.199959965335167,-12.07148259917027,84.88327157256333
5.223961889991203,-12.03603051396911,84.8497184365894
5.248074602497728,-11.99260405794257,84.78177480149118
5.272298614228232,-11.95200634670858,84.82198920206322
5.296634438916586,-11.91920717951476,84.75972788143994
5.321082592667947,-11.87772470111594,84.75558748247238
5.345643593969725,-11.83530899119833,84.70635285151721
5.370317963702532,-11.7890472968956,84.68740602875511
5.395106225151279,-11.75634306750426,84.62693579283552
5.420008904016244,-11.7158815411132,84.6803585671049
5.445026528424214,-11.67377002099795,84.60996657689842
5.470159628939721,-11.63951923657299,84.55925279592984
5.495408738576254,-11.5959150715207,84.56918619531075
5.520774392807579,-11.56094700138631,84.55144691395236
5.54625712957911,-11.51086449251361,84.52795985256425
5.571857489319304,-11.47369379655567,84.4863206045992
5.597576014951104,-11.43108176617812,84.4838897361039
5.623413251903497,-11.39343829354588,84.4008457641626
5.649369748123029,-11.35611335870313,84.36274335281564
5.675446054085477,-11.3151875546653,84.3892544144734
5.701642722807478,-11.28118269018859,84.33382028740604
5.727960309858292,-11.23730880136696,84.31120011204972
5.754399373371577,-11.19573520233765,84.27770309948465
5.780960474057187,-11.15212502550325,84.26361203969441
5.807644175213123,-11.11091614646644,84.22295798316802
5.834451042737453,-11.07343612754113,84.24543098985058
5.861381645140291,-11.03700218239419,84.17801126700539
5.88843655355589,-10.98798653768794,84.17519406410987
5.915616341754749,-10.95178343058494,84.11948258196117
5.942921586155733,-10.90800366087138,84.13377847012157
5.970352865838373,-10.87460614184879,84.07961336145802
5.9979107625551,-10.83305977230453,84.0690559764823
6.02559586074358,-10.79040275895516,84.05042507345192
6.053408747539136,-10.75725302304763,83.98109158958088
6.081350012787182,-10.71311931750147,84.01651370954373
6.109420249055726,-10.67519316373716,83.90074541089132
6.137620051647946,-10.63919158956871,83.89893360865653
6.165950018614822,-10.59842023518634,83.8368174951263
6.194410750767818,-10.55132476572541,83.82071358716459
6.223002851691595,-10.51678302310962,83.79694284454284
6.251726927756862,-10.47286808839733,83.77815359447645
6.280583588133187,-10.43192786088654,83.71607231447419
6.309573444801936,-10.38730923878989,83.71865900248247
6.33869711256927,-10.3489379817362,83.67203995346505
6.367955209079161,-10.31156440439551,83.65682447428443
6.397348354826482,-10.26665315314075,83.62205618507164
6.4268771731702,-10.23006830729367,83.60228614834145
6.456542290346563,-10.18801824106513,83.55363708052869
6.486344335482388,-10.14944506738365,83.58787351758372
6.516283940608427,-10.11461207239907,83.4956955186898
6.546361740672753,-10.07678206497187,83.43504531282009
6.576578373554206,-10.03736135895547,83.45450293608431
6.606934480075965,-9.988306699250199,83.39238753289325
6.637430704019097,-9.94970274013985,83.35445697601334
6.668067692136225,-9.910668560215351,83.33572959506034
6.698846094165265,-9.87601883078848,83.31341967531732
6.729766562843182,-9.822665746137428,83.28175435051116
6.760829753919818,-9.793494965453339,83.24183091304607
6.79203632617185,-9.75487743983228,83.26025892908139
6.823386941416704,-9.712726401290128,83.20624978822875
6.854882264526621,-9.67179083677636,83.17629521257743
6.886522963442762,-9.632075293674982,83.12072325331752
6.918309709189369,-9.593216291453848,83.07340991488144
6.950243175887969,-9.547576019531055,83.06188744449237
6.982324040771719,-9.514255708653776,83.03511260628756
7.014552984199721,-9.471403672277345,82.97438620706578
7.046930689671474,-9.424153967040322,82.93239555785311
7.07945784384138,-9.393459473611752,82.9255548027364
7.112135136533295,-9.35035133373635,82.87266616573601
7.144963260755135,-9.312247680356201,82.83878696769486
7.177942912713622,-9.269601499494227,82.84880373182224
7.211074791829005,-9.233057609893967,82.82145797791348
7.244359600749906,-9.186329649131467,82.70124962970777
7.277798045368242,-9.150301893378845,82.74328965335151
7.31139083483418,-9.102294851003947,82.70515344350623
7.345138681571151,-9.069541423721883,82.63116375266507
7.379042301291015,-9.036504875514726,82.6241563856853
7.413102413009184,-8.986154229203326,82.59548720363513
7.447319739059895,-8.951146597396708,82.53230824068157
7.481695005111545,-8.905814913328939,82.5125332540559
7.51622894018206,-8.863914450160955,82.45347350230304
7.550922276654342,-8.824649558344104,82.41256499275903
7.585775750291844,-8.77799189690373,82.41033758803525
7.62079010025413,-8.742409368467715,82.35974965803729
7.655966069112569,-8.707551178428405,82.3347211145018
7.691304402866098,-8.660711019834769,82.28037134475338
7.72680585095703,-8.629754012453002,82.23225909910131
7.76247116628692,-8.584595776803596,82.24085642300935
7.798301105232593,-8.549586392460331,82.16260288898272
7.834296427662129,-8.507322973586563,82.13493249505967
7.870457896950994,-8.469523757089361,82.10837258361633
7.906786279998252,-8.42960487598962,82.10116798294241
7.943282347242821,-8.384614963819356,82.02703084356689
7.979946872679768,-8.346456990694518,81.97407142005559
8.016780633876797,-8.311639761384585,81.96638227471601
8.053784411990677,-8.272808906045828,81.89908547687637
8.090958991783829,-8.228623096434701,81.88929179782187
8.128305161640995,-8.183281583787686,81.8716585521565
8.165823713585931,-8.151351345767592,81.84927423182774
8.203515443298185,-8.105352040521401,81.77296423524132
8.24138115013003,-8.066102698648209,81.71827570433925
8.279421637123352,-8.028769866533796,81.68098981504598
8.317637711026718,-7.987188954040363,81.60344221569697
8.356030182312484,-7.946846729717723,81.6410353859269
8.394599865193982,-7.905883090811963,81.53415530527775
8.433347577642758,-7.869354482354929,81.54086522596992
8.472274141405972,-7.829114028572558,81.44543041755804
8.511380382023777,-7.782018772589179,81.42397815067176
8.550667128846841,-7.739832987336924,81.40041726591129
8.59013521505396,-7.713611517137313,81.34329304187622
8.62978547766971,-7.663874096912476,81.29107999476162
8.669618757582169,-7.627738149328396,81.27263336024959
8.709635899560816,-7.588140902917947,81.22986119380167
8.749837752274374,-7.544178117366131,81.18262910442255
8.790225168308851,-7.510190066073594,81.13418669668647
8.830799004185632,-7.464095250449785,81.11450976457283
8.871560120379616,-7.427671276931498,81.02450281502331
8.912509381337459,-7.378885689853024,80.93205816148762
8.953647655495946,-7.346209550683822,80.9664127640978
8.994975815300364,-7.301070758532161,80.93847997939992
9.036494737223023,-7.261682970476135,80.87546895153267
9.07820530178186,-7.229684252145388,80.80084635161923
9.120108393559105,-7.184319457874228,80.77089916060936
9.162204901220001,-7.14790549183286,80.78294303347224
9.204495717531721,-7.104383702554204,80.69348825295373
9.246981739382239,-7.06526467942728,80.65000396550863
9.289663867799373,-7.024453310651771,80.57739882799166
9.332543007969916,-6.984348870063217,80.61818720476275
9.375620069258812,-6.94422724591951,80.5255058175959
9.418895965228417,-6.904780845682249,80.53890698458817
9.462371613657929,-6.867500644679012,80.36100771286519
9.50604793656283,-6.823445414232054,80.37891796450451
9.549925860214369,-6.778580734303908,80.36240728416874
9.594006315159337,-6.74650219132613,80.32917997180466
9.638290236239714,-6.693450430069541,80.25375713145397
9.682778562612496,-6.654673231662076,80.16896644057658
9.72747223776965,-6.621312873525528,80.15872024184567
9.772372209558123,-6.570935271471043,80.10454299217929
9.817479430199853,-6.53312296047458,80.09271596408452
9.862794856312108,-6.497748385121003,79.9830306510198
9.908319448927685,-6.456318144984651,79.95993697853538
9.954054173515276,-6.419891599503237,79.88794019089676
10,-6.385838552207582,79.91401832552123
10.04615790278396,-6.33906918206964,79.84110608123055
10.09252886076685,-6.300136173682461,79.74571756887057
10.13911385736679,-6.259107221285629,79.73083615703808
10.18591388054118,-6.215703710469097,79.72691271305877
10.23292992280755,-6.176291714890223,79.62992377808293
10.28016298126474,-6.134476323460155,79.53773739782088
10.32761405761399,-6.093347856893221,79.51802229679106
10.37528415818013,-6.057826661261157,79.51182498291328
10.42317429393304,-6.021107622839898,79.42081669074685
10.47128548050901,-5.975212287211775,79.35061984166921
10.51961873823224,-5.938262491532326,79.31277891362754
10.56817509213659,-5.89654423208208,79.2565061867852
10.61695557198726,-5.86267551393806,79.22070030058694
10.66596121230259,-5.810365385060549,79.19725706017242
10.71519305237607,-5.772460694990677,79.09236152606866
10.76465213629836,-5.731849590036387,79.08243354370806
10.81433951297939,-5.695600080110303,78.99770547965275
10.86425623617066,-5.655425446917959,78.97932556239898
10.91440336448757,-5.615220066614005,78.87579327418882
10.96478196143186,-5.578680917490621,78.82092076347851
11.01539309541415,-5.53647791526084,78.81676136673202
11.06623783977667,-5.496503465202482,78.72405390422699
11.11731727281592,-5.457215497222418,78.6521402040978
11.16863247780561,-5.414497320738033,78.61548047478701
11.22018454301964,-5.369077180147505,78.58966558726991
11.27197456175511,-5.326840405064601,78.49487228502556
11.32400363235557,-5.287716919377285,78.45569619113029
11.37627285823432,-5.249970390385979,78.41710459618216
11.42878334789772,-5.217555320379539,78.37528510566052
11.48153621496883,-5.164244690572188,78.28482281722597
11.53453257821093,-5.126269146704728,78.25164162920467
11.58777356155127,-5.095908052986623,78.18701856985834
11.64126029410491,-5.046523006077553,78.11787391942569
11.69499391019872,-5.00976248304538,78.05029148609822
11.7489755493953,-4.96868330951887,77.99734961413608
11.8032063565173,-4.927829781370685,77.94141363711583
11.85768748167161,-4.889371515094282,77.87162203369866
11.91242008027376,-4.85242872240446,77.82222869115753
11.96740531307244,-4.8083543365731,77.76521099221621
12.02264434617414,-4.767334586445815,77.69464660714212
12.07813835106781,-4.728233435263228,77.65884380155347
12.13388850464977,-4.680250800877223,77.53921372282815
12.18989598924867,-4.645327648685543,77.51394075806363
12.2461619926505,-4.605545058416497,77.44620775001053
12.30268770812382,-4.564778719786579,77.36811350654045
12.35947433444511,-4.533645133605609,77.36442102419217
12.41652307592412,-4.481266590486348,77.29842143205869
12.47383514242943,-4.449050999666627,77.22722673300734
12.53141174941417,-4.407412739933383,77.15932614757708
12.58925411794168,-4.363656470286056,77.08054524469269
